 -1.00000000000000000000e+00	 8.70545238938445650193e-08	 8.68023592277955522640e-08	 8.70684107935109875679e-08	 1.36083626862249037375e-05	 1.36029956604171636868e-05	 1.36025976783749055153e-05	 1.37403628364342636855e-05	 4.31628091506011899592e-06	 4.09625602579535642086e-06	 1.35019967042896026532e-05	 1.22824223815575444073e-07	 2.22020478056922188047e-07	 2.22000019741746744083e-07	 2.22019202825479442092e-07	 
 -9.79999999999999982236e-01	 8.89281138572515662119e-08	 8.86706714828658997859e-08	 8.89418184572196547030e-08	 1.38869588367024431025e-05	 1.38817110887303583894e-05	 1.38813178596111919387e-05	 1.40214411844847396121e-05	 4.40383667699986451665e-06	 4.17925600539156080223e-06	 1.37784811411464701785e-05	 1.25454110411095802442e-07	 2.26798746409247459103e-07	 2.26777895346905609716e-07	 2.26797454076774426120e-07	 
 -9.59999999999999964473e-01	 9.08287052748425913446e-08	 9.05659210806564192254e-08	 9.08422243234615329492e-08	 1.41691632791930524659e-05	 1.41640431332122341797e-05	 1.41636534760299983313e-05	 1.43061555910464570894e-05	 4.49250419451721223481e-06	 4.26330713369035032819e-06	 1.40585489529972219110e-05	 1.28121612415050309302e-07	 2.31645893049739433128e-07	 2.31624645065890633908e-07	 2.31644583968514098325e-07	 
 -9.39999999999999946709e-01	 9.27549377747596183530e-08	 9.24867616393277427574e-08	 9.27682814926770190084e-08	 1.44546990387786790508e-05	 1.44497158884693527558e-05	 1.44493267312353340913e-05	 1.45942280013009239106e-05	 4.58219424418890340314e-06	 4.34832435399188328771e-06	 1.43419261914362970300e-05	 1.30824863671494991878e-07	 2.36558470486324235346e-07	 2.36536822105098827608e-07	 2.36557145446015721932e-07	 
 -9.19999999999999928946e-01	 9.47053605723092414086e-08	 9.44317534158994492713e-08	 9.47185480884852877470e-08	 1.47432681993275055979e-05	 1.47384310363177276998e-05	 1.47380398006391199496e-05	 1.48853589313184276601e-05	 4.67281066540024975773e-06	 4.43421604363894967209e-06	 1.46283177530105503323e-05	 1.33561842872822901256e-07	 2.41532740149805935493e-07	 2.41510688432999805827e-07	 2.41531400162852052424e-07	 
 -9.00000000000000022204e-01	 9.66784286250969259862e-08	 9.63993594931833391777e-08	 9.66914834589150861047e-08	 1.50345509193512937425e-05	 1.50298668241761292964e-05	 1.50294738544501354095e-05	 1.51792264894711969404e-05	 4.76425004712843393201e-06	 4.52088371572095939566e-06	 1.49174064003697044966e-05	 1.36330368038845740298e-07	 2.46564661305544503149e-07	 2.46542203690295833458e-07	 2.46563307390961805462e-07	 
 -8.80000000000000115463e-01	 9.86724738650608328368e-08	 9.83879205970694034473e-08	 9.86854245362217406342e-08	 1.53282020207181367331e-05	 1.53236756773161661601e-05	 1.53232848399329670409e-05	 1.54754834037156398588e-05	 4.85640088620889678200e-06	 4.60822118449027957150e-06	 1.52088497324382492990e-05	 1.39128082847585536810e-07	 2.51649862884630234256e-07	 2.51626997181861569943e-07	 2.51648496048950090756e-07	 
 -8.59999999999999986677e-01	 1.00685698072823626649e-07	 1.00395641629317186120e-07	 1.00698574836897004062e-07	 1.56238534213133267476e-05	 1.56194879407408217904e-05	 1.56191054783403198987e-05	 1.57737574403484823269e-05	 4.94914410081285692999e-06	 4.69611503001788374145e-06	 1.55022811795380016783e-05	 1.41952474926975676982e-07	 2.56783698375172512872e-07	 2.56760422819055475252e-07	 2.56782319603100106197e-07	 
 -8.40000000000000079936e-01	 1.02716169743583617980e-07	 1.02420588416217711923e-07	 1.02729001292291730530e-07	 1.59211133017942727344e-05	 1.59169110269107416786e-05	 1.59165444312150403995e-05	 1.60736505357255758078e-05	 5.04235276017285395775e-06	 4.78444434015418350146e-06	 1.57973091419616987099e-05	 1.44800871807026266898e-07	 2.61961237790394803878e-07	 2.61937551086332653758e-07	 2.61959848033402508378e-07	 
 -8.20000000000000062172e-01	 1.04761821886942143199e-07	 1.04460689622662980406e-07	 1.04774634707657586011e-07	 1.62195626354792747290e-05	 1.62155249635657748445e-05	 1.62151831401823065017e-05	 1.63747366741927804124e-05	 5.13589115729969574966e-06	 4.87307984413274967794e-06	 1.60935144701355162993e-05	 1.47670417324232567550e-07	 2.67177209181449202236e-07	 2.67153110513444332489e-07	 2.67175809333541277282e-07	 
