1.00000000000000005551e-01	6.55316141475585384885e-03
1.04712854805089961019e-01	6.72352780707232734747e-03
1.09647819614318520198e-01	6.89717918504575543820e-03
1.14815362149688293680e-01	7.07414060660049946044e-03
1.20226443461741300256e-01	7.25443880024369009557e-03
1.25892541179416728170e-01	7.43810255945326088273e-03
1.31825673855640701504e-01	7.62516315684425623894e-03
1.38038426460288493614e-01	7.81565479035122717688e-03
1.44543977074592738807e-01	8.00961502019864601820e-03
1.51356124843620820641e-01	8.20708521474200480839e-03
1.58489319246111343142e-01	8.40811145266849753466e-03
1.65958690743756076547e-01	8.61274483285275581357e-03
1.73780082874937569226e-01	8.82104185634330351107e-03
1.81970085860998359584e-01	9.03306481226058208267e-03
1.90546071796324739678e-01	9.24888215088811097009e-03
1.99526231496887973549e-01	9.46856870160709199191e-03
2.08929613085403975692e-01	9.69220574865149731014e-03
2.18776162394955259183e-01	9.91988107686121202422e-03
2.29086765276777321043e-01	1.01516886911246564940e-02
2.39883291901949097236e-01	1.03877284675054307878e-02
2.51188643150958013095e-01	1.06281054922021060000e-02
2.63026799189538251778e-01	1.08729289596543980678e-02
2.75422870333816627308e-01	1.11223107963135826176e-02
2.88403150312660561116e-01	1.13763638288364478390e-02
3.01995172040201653729e-01	1.16351994401640308069e-02
3.16227766016837941176e-01	1.18989247341511339418e-02
3.31131121482591161964e-01	1.21676391524018663592e-02
3.46736850452531664146e-01	1.24414303538542079380e-02
3.63078054770101354976e-01	1.27203693173621387724e-02
3.80189396320561201481e-01	1.30045046451181204455e-02
3.98107170553497313747e-01	1.32938571861722990008e-02
4.16869383470335419517e-01	1.35884138653206473085e-02
4.36515832240166046230e-01	1.38881181076280137837e-02
4.57088189614875073374e-01	1.41928594873465471760e-02
4.78630092322638311941e-01	1.45024652218937143144e-02
5.01187233627272354930e-01	1.48166889432859213288e-02
5.24807460249772539385e-01	1.51352015859831344480e-02
5.49540873857624623255e-01	1.54575791543204946882e-02
5.75439937337157036978e-01	1.57832895546157030153e-02
6.02559586074357778074e-01	1.61116853781112512323e-02
6.30957344480193249581e-01	1.64419890893649361940e-02
6.60693448007595995897e-01	1.67732815633514914522e-02
6.91830970918936638547e-01	1.71044937433845571639e-02
7.24435960074990226154e-01	1.74344000889987624237e-02
7.58577575029183770461e-01	1.77616051129761177985e-02
7.94328234724281490031e-01	1.80845429794342996144e-02
8.31763771102670967927e-01	1.84015109145865586593e-02
8.70963589956080697085e-01	1.87107183382763490875e-02
9.12010839355909874726e-01	1.90102251946988043407e-02
