 -1.00000000000000000000e+00	 2.99174058781559859429e-09	 2.98569206252550021159e-09	 2.99221421561929421090e-09	 3.43158056234073372126e-07	 3.43104015166617681709e-07	 3.42699650636544696509e-07	 3.43908922520867314504e-07	 1.25348705193057530999e-07	 1.17730325131666398322e-07	 3.40359776082637003986e-07	 4.29577486206774813021e-09	 7.58021368493152475118e-09	 7.57931184804565731092e-09	 7.58021814046388629593e-09	 
 -9.79999999999999982236e-01	 3.06423849487299941833e-09	 3.05803438610717548836e-09	 3.06471994071482537518e-09	 3.51799755735760688945e-07	 3.51745691081691771018e-07	 3.51331455783786367527e-07	 3.52558515438805512533e-07	 1.28495971570907977308e-07	 1.20687377215528186965e-07	 3.48932615535696138925e-07	 4.39826741624218758440e-09	 7.76392509533529213687e-09	 7.76300062872168282339e-09	 7.76392956555769480066e-09	 
 -9.59999999999999964473e-01	 3.13801498650901750542e-09	 3.13165234447063257241e-09	 3.13850431975122137758e-09	 3.60601035389633549733e-07	 3.60546964435653219187e-07	 3.60122692084992446481e-07	 3.61367602592928247033e-07	 1.31701139970283517480e-07	 1.23698854038208228085e-07	 3.57663795203046651725e-07	 4.50253138165506981600e-09	 7.95087718399434971304e-09	 7.94992967181635425626e-09	 7.95088166719765306187e-09	 
 -9.39999999999999946709e-01	 3.21305932378370190102e-09	 3.20653521385384516123e-09	 3.21355660700758460248e-09	 3.69560918514341940487e-07	 3.69506839376602812274e-07	 3.69072373440521388770e-07	 3.70335199489220893191e-07	 1.34963825795821193505e-07	 1.26764394466674161458e-07	 3.66552346281177506987e-07	 4.60854947436778752425e-09	 8.14104350094123281502e-09	 8.14007253060923495626e-09	 8.14104799487625666275e-09	 
 -9.19999999999999928946e-01	 3.28935860469065905150e-09	 3.28267011542620190836e-09	 3.28986389387144123027e-09	 3.78678149645581045700e-07	 3.78624035508769715118e-07	 3.78179231749838277628e-07	 3.79460045056394913237e-07	 1.38283540013357704561e-07	 1.29883539018388233799e-07	 3.75597022836046505044e-07	 4.71630148838500694518e-09	 8.33439243571593308452e-09	 8.33339759883085159862e-09	 8.33439693747578608762e-09	 
 -9.00000000000000022204e-01	 3.36689802579150949963e-09	 3.36004229954303422355e-09	 3.36741140673843545911e-09	 3.87951189603182645326e-07	 3.87897006455500349481e-07	 3.87441719611642884127e-07	 3.88740589459523147405e-07	 1.41659687996579726351e-07	 1.33055728503851000472e-07	 3.84796296835446080953e-07	 4.82576423498636479276e-09	 8.53088717525483658808e-09	 8.52986806789763849776e-09	 8.53089168305737631478e-09	 
 -8.80000000000000115463e-01	 3.44566084645398521150e-09	 3.43863511461380744768e-09	 3.44618247739920815442e-09	 3.97378200207963275173e-07	 3.97323927520004396843e-07	 3.96857995735733824712e-07	 3.98174978125859596523e-07	 1.45091563803495443323e-07	 1.36280298567485256565e-07	 3.94148342867489573661e-07	 4.93691146094999248515e-09	 8.73048555028033433989e-09	 8.72944177326861145254e-09	 8.73049006554831971558e-09	 
 -8.59999999999999986677e-01	 3.52562808306630567627e-09	 3.51842968964375841790e-09	 3.52615821644741238299e-09	 4.06957016974742818787e-07	 4.06902652026226213636e-07	 4.06425891709510786451e-07	 4.07761030037020975090e-07	 1.48578339348756823852e-07	 1.39556469609212343457e-07	 4.03651010837324099155e-07	 5.04971372703767824769e-09	 8.93313974083572756713e-09	 8.93207090053919233400e-09	 8.93314426913447938391e-09	 
 -8.40000000000000079936e-01	 3.60677853773072960071e-09	 3.59940490660788032423e-09	 3.60731749283565919645e-09	 4.16685144448290249938e-07	 4.16630699343764126445e-07	 4.16142914315473823142e-07	 4.17496226145500825871e-07	 1.52119063553778233527e-07	 1.42883345804290847964e-07	 4.13301812672882480618e-07	 5.16413836783122165820e-09	 9.13879619199141385755e-09	 9.13770189945627906457e-09	 9.13880074041124970226e-09	 
 -8.20000000000000062172e-01	 3.68908874915118048835e-09	 3.68153734535480025162e-09	 3.68963688027863397738e-09	 4.26559738884258488756e-07	 4.26505237096319775197e-07	 4.26006229199364152986e-07	 4.27377691045387937459e-07	 1.55712655918526609614e-07	 1.46259908963281202667e-07	 4.23097903570127593336e-07	 5.28014942371118729277e-09	 9.34739546880111097814e-09	 9.34627533863704213107e-09	 9.34740004290922603414e-09	 
