1.e-9	2.7946906982510794e-13	4.3851079279082735e-18	2.7946906982510794e-13	4.3851079279082735e-18	2.7946906982510794e-13	4.3851079279082735e-18	1.025614317158427e-6	1.1442524566623224e-9	9.198463636532028e-8	7.850291235212325e-11	4.9313968908045025e-11	9.836986110093726e-9	3.3965843956426074e-12	8.215514812724097e-9	3.304936090745813e-13	2.8912053500655486e-13	3.396532860312688e-12	2.794837504038229e-13	2.794837504038229e-13	2.794837504038229e-13	0.000043429448190325165	0.000043429448190325165	0.000043429448190325165
1.0715193052376092e-9	4.752372107118356e-13	7.45687598984287e-18	4.752372107118356e-13	7.45687598984287e-18	4.752372107118356e-13	7.45687598984287e-18	1.613362653537999e-6	1.918419954805733e-9	1.446902856149729e-7	1.2160446831950913e-10	6.776205922640949e-11	1.6649363276166313e-8	5.732521888501709e-12	1.3910662724251491e-8	5.198616207180187e-13	4.916495292391024e-13	5.732434245137833e-12	4.752621750358025e-13	4.752621750358025e-13	4.752621750358025e-13	0.000040530719304860975	0.000040530719304860975	0.000040530719304860975
1.148153621496884e-9	8.081409745503824e-13	1.268041755004548e-17	8.081409745503824e-13	1.268041755004548e-17	8.081409745503824e-13	1.268041755004548e-17	2.537931665231361e-6	3.216366372270502e-9	2.2759538525755465e-7	1.8837067660547433e-10	9.31114808294032e-11	2.817949465408922e-8	9.674956772546784e-12	2.355379326054718e-8	8.17734737601418e-13	8.360501255835592e-13	9.674807730787483e-12	8.081834263830474e-13	8.081834263830474e-13	8.081834263830474e-13	0.00003782546810565719	0.00003782546810565719	0.00003782546810565719
1.2302687708123811e-9	1.374243893421232e-12	2.156304992365829e-17	1.374243893421232e-12	2.156304992365829e-17	1.374243893421232e-12	2.1563049923658468e-17	3.992343025456518e-6	5.392465093348578e-9	3.580037123458257e-7	2.9179447346930854e-10	1.279439846017225e-10	4.769455178485044e-8	1.6328727630051878e-11	3.9881721522400754e-8	1.286284800475428e-12	1.421703410496704e-12	1.6328474191762846e-11	1.3743160827622914e-12	1.3743160827622914e-12	1.3743160827622914e-12	0.00003530078078926403	0.00003530078078926403	0.00003530078078926403
1.31825673855641e-9	2.3369020247010427e-12	3.6667969453252594e-17	2.3369020247010427e-12	3.6667969453252594e-17	2.3369020247010427e-12	3.666796945325289e-17	6.646146450169421e-6	9.130900063486104e-9	5.959667597825117e-7	4.795348051236491e-10	1.8401640874178848e-10	8.098933540218597e-8	2.770702654207789e-11	6.772987157041905e-8	2.141274217103532e-12	2.4176069432956685e-12	2.7706595569237495e-11	2.337024782685746e-12	2.337024782685746e-12	2.337024782685746e-12	0.000032944605493072376	0.000032944605493072376	0.000032944605493072376
1.4125375446227555e-9	3.973902375840846e-12	6.235388725550248e-17	3.973902375840846e-12	6.235388725550248e-17	3.973902375840846e-12	6.235388725550299e-17	0.000011063994840985792	1.546108032710369e-8	9.921025020616216e-7	7.880671165252484e-10	2.646629991369475e-10	1.3752666087472986e-7	4.701403178472352e-11	1.1502350770812495e-7	3.564572380189337e-12	4.111141106589172e-12	4.7013298917084125e-11	3.974111125811232e-12	3.974111125811232e-12	3.974111125811232e-12	0.00003074569476447001	0.00003074569476447001	0.00003074569476447001
1.5135612484362133e-9	6.75762181232989e-12	1.060327969623323e-16	6.75762181232989e-12	1.060327969623323e-16	6.75762181232989e-12	1.060327969623323e-16	0.0000186974574211647	2.625650147475137e-8	1.6765815533946643e-6	1.3213171121857076e-9	3.9910175161866826e-10	2.337574302091238e-7	7.98960320001599e-11	1.9551364343335888e-7	6.023875483350353e-12	6.990996302364188e-12	7.989478575835714e-11	6.757976791693631e-12	6.757976791693631e-12	6.757976791693631e-12	0.00002869355186993309	0.00002869355186993309	0.00002869355186993309
1.6218100973589331e-9	1.1491337290039511e-11	1.8030879110368527e-16	1.1491337290039511e-11	1.8030879110368527e-16	1.1491337290039511e-11	1.8030879110368527e-16	0.000031597530461711594	4.458963119705679e-8	2.833301699513993e-6	2.2153936820162325e-9	6.018302847942565e-10	3.9732322322394323e-7	1.35775973407258e-10	3.3232845641940553e-7	1.0179923976457978e-11	1.1888190658631645e-11	1.357738541732978e-10	1.1491940932514138e-11	1.1491940932514138e-11	1.1491940932514138e-11	0.000026778380687756644	0.000026778380687756644	0.000026778380687756644
1.7378008287493762e-9	1.95410214403038e-11	3.066151355340911e-16	1.95410214403038e-11	3.066151355340911e-16	1.95410214403038e-11	3.066151355340936e-16	0.00005363167021149458	7.579175012985849e-8	4.809059766012619e-6	3.7435497813049546e-9	9.457581056921657e-10	6.755438165467841e-7	2.3084258649416905e-10	5.650404559534427e-7	1.727874208437179e-11	2.0215870675740883e-11	2.3083898273633808e-10	1.954204793445317e-11	1.954204793445317e-11	1.954204793445317e-11	0.000024991038945228012	0.000024991038945228012	0.000024991038945228012
1.8620871366628732e-9	3.322951100403173e-11	5.213990996397246e-16	3.322951100403173e-11	5.213990996397246e-16	3.322951100403173e-11	5.213990996397288e-16	0.00009103103969343264	1.2882791881279504e-7	8.162581428249743e-6	6.32581246343269e-9	1.4862302829911853e-9	1.148584883540465e-6	3.924722349769533e-10	9.607083314621367e-7	2.9327815090630906e-11	3.437709226858231e-11	3.924661067861703e-10	3.3231256557539093e-11	3.3231256557539093e-11	3.3231256557539093e-11	0.000023322994577019085	0.000023322994577019085	0.000023322994577019085
