-8.900000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e-05	3.300000e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
-8.850000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.600000e-05	4.800000e-05	1.000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
-8.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-05	6.200000e-05	2.000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
-8.750000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.200000e-05	7.400000e-05	3.000000e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
-8.700000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.100000e-05	9.100000e-05	4.000000e-06	0.000000e+00	1.000000e-06	0.000000e+00	0.000000e+00	0.000000e+00
-8.650000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e-06	8.500000e-05	1.130000e-04	6.000000e-06	0.000000e+00	2.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06
-8.600000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e-06	1.220000e-04	1.360000e-04	1.000000e-05	0.000000e+00	3.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06
-8.550000e+00	1.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06	3.000000e-06	1.600000e-04	1.740000e-04	1.500000e-05	0.000000e+00	3.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06
-8.500000e+00	1.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06	1.000000e-06	4.000000e-06	2.060000e-04	2.000000e-04	2.100000e-05	0.000000e+00	5.000000e-06	3.000000e-06	3.000000e-06	3.000000e-06
-8.450000e+00	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	6.000000e-06	2.830000e-04	2.280000e-04	3.100000e-05	0.000000e+00	6.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06
-8.400000e+00	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	8.000000e-06	3.640000e-04	2.610000e-04	4.300000e-05	0.000000e+00	8.000000e-06	5.000000e-06	5.000000e-06	5.000000e-06
-8.350000e+00	3.000000e-06	3.000000e-06	3.000000e-06	3.000000e-06	3.000000e-06	1.100000e-05	4.460000e-04	3.050000e-04	6.000000e-05	0.000000e+00	1.000000e-05	6.000000e-06	6.000000e-06	6.000000e-06
-8.300000e+00	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	1.500000e-05	5.500000e-04	3.600000e-04	8.100000e-05	0.000000e+00	1.300000e-05	7.000000e-06	7.000000e-06	7.000000e-06
-8.250000e+00	5.000000e-06	5.000000e-06	5.000000e-06	5.000000e-06	5.000000e-06	2.000000e-05	6.750000e-04	4.180000e-04	1.080000e-04	0.000000e+00	1.600000e-05	9.000000e-06	9.000000e-06	9.000000e-06
-8.200000e+00	6.000000e-06	6.000000e-06	6.000000e-06	6.000000e-06	6.000000e-06	2.500000e-05	8.090000e-04	5.060000e-04	1.350000e-04	0.000000e+00	1.900000e-05	1.200000e-05	1.200000e-05	1.200000e-05
-8.150000e+00	7.000000e-06	8.000000e-06	8.000000e-06	7.000000e-06	7.000000e-06	3.200000e-05	9.750000e-04	5.930000e-04	1.690000e-04	0.000000e+00	2.400000e-05	1.400000e-05	1.400000e-05	1.400000e-05
