-8.900000e+00	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	2.000000e-06	7.000000e-06	1.600000e-04	9.600000e-05	3.700000e-05	0.000000e+00	8.000000e-06	5.000000e-06	5.000000e-06	5.000000e-06
-8.850000e+00	3.000000e-06	3.000000e-06	3.000000e-06	3.000000e-06	3.000000e-06	9.000000e-06	1.900000e-04	1.200000e-04	4.600000e-05	0.000000e+00	1.000000e-05	6.000000e-06	6.000000e-06	6.000000e-06
-8.800000e+00	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	1.100000e-05	2.280000e-04	1.360000e-04	5.700000e-05	0.000000e+00	1.200000e-05	7.000000e-06	7.000000e-06	7.000000e-06
-8.750000e+00	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	4.000000e-06	1.400000e-05	2.580000e-04	1.480000e-04	7.100000e-05	0.000000e+00	1.500000e-05	9.000000e-06	9.000000e-06	9.000000e-06
-8.700000e+00	6.000000e-06	6.000000e-06	6.000000e-06	6.000000e-06	6.000000e-06	1.800000e-05	3.010000e-04	1.700000e-04	8.800000e-05	0.000000e+00	1.700000e-05	1.100000e-05	1.100000e-05	1.100000e-05
-8.650000e+00	7.000000e-06	7.000000e-06	7.000000e-06	7.000000e-06	7.000000e-06	2.200000e-05	3.580000e-04	2.040000e-04	1.080000e-04	0.000000e+00	2.000000e-05	1.400000e-05	1.400000e-05	1.400000e-05
-8.600000e+00	8.000000e-06	8.000000e-06	8.000000e-06	8.000000e-06	8.000000e-06	2.800000e-05	4.170000e-04	2.450000e-04	1.340000e-04	0.000000e+00	2.400000e-05	1.700000e-05	1.700000e-05	1.700000e-05
-8.550000e+00	1.000000e-05	1.000000e-05	1.000000e-05	1.000000e-05	1.000000e-05	3.400000e-05	4.910000e-04	2.960000e-04	1.640000e-04	0.000000e+00	2.800000e-05	2.000000e-05	2.000000e-05	2.000000e-05
-8.500000e+00	1.200000e-05	1.200000e-05	1.200000e-05	1.200000e-05	1.200000e-05	4.100000e-05	5.690000e-04	3.410000e-04	1.940000e-04	0.000000e+00	3.300000e-05	2.400000e-05	2.400000e-05	2.400000e-05
-8.450000e+00	1.500000e-05	1.500000e-05	1.500000e-05	1.400000e-05	1.400000e-05	5.000000e-05	6.430000e-04	4.010000e-04	2.310000e-04	0.000000e+00	4.000000e-05	2.900000e-05	2.900000e-05	2.900000e-05
-8.400000e+00	1.800000e-05	1.700000e-05	1.800000e-05	1.700000e-05	1.700000e-05	5.900000e-05	7.430000e-04	4.620000e-04	2.730000e-04	0.000000e+00	4.600000e-05	3.400000e-05	3.400000e-05	3.400000e-05
-8.350000e+00	2.100000e-05	2.000000e-05	2.000000e-05	2.000000e-05	2.000000e-05	6.800000e-05	8.660000e-04	5.180000e-04	3.190000e-04	0.000000e+00	5.300000e-05	4.000000e-05	4.000000e-05	4.000000e-05
-8.300000e+00	2.400000e-05	2.300000e-05	2.300000e-05	2.300000e-05	2.300000e-05	7.900000e-05	9.890000e-04	5.740000e-04	3.680000e-04	0.000000e+00	6.100000e-05	4.600000e-05	4.600000e-05	4.600000e-05
-8.250000e+00	2.700000e-05	2.600000e-05	2.800000e-05	2.600000e-05	2.600000e-05	9.000000e-05	1.105000e-03	6.500000e-04	4.210000e-04	0.000000e+00	7.000000e-05	5.300000e-05	5.300000e-05	5.300000e-05
-8.200000e+00	3.200000e-05	3.100000e-05	3.100000e-05	3.000000e-05	3.000000e-05	1.010000e-04	1.244000e-03	7.430000e-04	4.760000e-04	0.000000e+00	8.000000e-05	6.000000e-05	6.000000e-05	6.000000e-05
-8.150000e+00	3.500000e-05	3.500000e-05	3.500000e-05	3.400000e-05	3.400000e-05	1.130000e-04	1.421000e-03	8.460000e-04	5.330000e-04	0.000000e+00	9.100000e-05	6.900000e-05	6.900000e-05	6.900000e-05
-8.100000e+00	3.900000e-05	3.900000e-05	4.000000e-05	3.800000e-05	3.900000e-05	1.260000e-04	1.608000e-03	9.460000e-04	5.940000e-04	0.000000e+00	1.030000e-04	7.800000e-05	7.800000e-05	7.800000e-05
-8.050000e+00	4.400000e-05	4.400000e-05	4.500000e-05	4.300000e-05	4.300000e-05	1.400000e-04	1.798000e-03	1.044000e-03	6.630000e-04	0.000000e+00	1.150000e-04	8.800000e-05	8.800000e-05	8.800000e-05
-8.000000e+00	4.900000e-05	4.900000e-05	5.100000e-05	4.800000e-05	4.800000e-05	1.530000e-04	1.995000e-03	1.146000e-03	7.380000e-04	0.000000e+00	1.290000e-04	9.800000e-05	9.800000e-05	9.900000e-05
-7.950000e+00	5.400000e-05	5.500000e-05	5.800000e-05	5.300000e-05	5.300000e-05	1.680000e-04	2.212000e-03	1.256000e-03	8.030000e-04	0.000000e+00	1.420000e-04	1.080000e-04	1.080000e-04	1.100000e-04
-7.900000e+00	5.900000e-05	6.000000e-05	6.400000e-05	5.800000e-05	5.800000e-05	1.820000e-04	2.453000e-03	1.400000e-03	8.720000e-04	0.000000e+00	1.560000e-04	1.190000e-04	1.190000e-04	1.220000e-04
-7.850000e+00	6.500000e-05	6.600000e-05	7.100000e-05	6.400000e-05	6.300000e-05	1.960000e-04	2.732000e-03	1.582000e-03	9.430000e-04	0.000000e+00	1.710000e-04	1.300000e-04	1.300000e-04	1.360000e-04
-7.800000e+00	7.100000e-05	7.100000e-05	7.900000e-05	6.900000e-05	6.800000e-05	2.100000e-04	3.081000e-03	1.762000e-03	1.026000e-03	0.000000e+00	1.870000e-04	1.410000e-04	1.410000e-04	1.540000e-04
-7.750000e+00	7.600000e-05	7.600000e-05	9.000000e-05	7.500000e-05	7.400000e-05	2.250000e-04	3.477000e-03	1.934000e-03	1.114000e-03	0.000000e+00	2.030000e-04	1.530000e-04	1.530000e-04	1.760000e-04
-7.700000e+00	8.100000e-05	8.100000e-05	1.040000e-04	8.100000e-05	7.900000e-05	2.390000e-04	3.875000e-03	2.124000e-03	1.200000e-03	0.000000e+00	2.200000e-04	1.640000e-04	1.640000e-04	2.020000e-04
-7.650000e+00	8.700000e-05	8.600000e-05	1.240000e-04	8.600000e-05	8.400000e-05	2.550000e-04	4.273000e-03	2.363000e-03	1.301000e-03	0.000000e+00	2.360000e-04	1.750000e-04	1.750000e-04	2.330000e-04
-7.600000e+00	9.300000e-05	9.100000e-05	1.480000e-04	9.200000e-05	8.900000e-05	2.670000e-04	4.666000e-03	2.630000e-03	1.396000e-03	0.000000e+00	2.530000e-04	1.870000e-04	1.870000e-04	2.710000e-04
-7.550000e+00	9.900000e-05	9.700000e-05	1.870000e-04	9.700000e-05	9.500000e-05	2.810000e-04	5.017000e-03	2.915000e-03	1.494000e-03	0.000000e+00	2.700000e-04	1.980000e-04	1.980000e-04	3.160000e-04
-7.500000e+00	1.030000e-04	1.040000e-04	2.430000e-04	1.030000e-04	1.000000e-04	2.940000e-04	5.347000e-03	3.200000e-03	1.600000e-03	0.000000e+00	2.870000e-04	2.090000e-04	2.090000e-04	3.690000e-04
-7.450000e+00	1.080000e-04	1.100000e-04	3.270000e-04	1.080000e-04	1.050000e-04	3.070000e-04	5.700000e-03	3.513000e-03	1.706000e-03	0.000000e+00	3.030000e-04	2.200000e-04	2.200000e-04	4.320000e-04
-7.400000e+00	1.130000e-04	1.140000e-04	4.600000e-04	1.130000e-04	1.100000e-04	3.200000e-04	6.091000e-03	3.889000e-03	1.805000e-03	1.000000e-06	3.190000e-04	2.300000e-04	2.300000e-04	5.060000e-04
-7.350000e+00	1.180000e-04	1.180000e-04	6.710000e-04	1.180000e-04	1.150000e-04	3.310000e-04	6.448000e-03	4.301000e-03	1.925000e-03	2.000000e-06	3.340000e-04	2.390000e-04	2.390000e-04	5.990000e-04
-7.300000e+00	1.220000e-04	1.210000e-04	1.133000e-03	1.220000e-04	1.200000e-04	3.410000e-04	6.699000e-03	4.752000e-03	2.032000e-03	3.000000e-06	3.500000e-04	2.480000e-04	2.480000e-04	7.180000e-04
-7.250000e+00	1.260000e-04	1.240000e-04	2.144000e-03	1.260000e-04	1.230000e-04	3.500000e-04	6.963000e-03	5.213000e-03	2.142000e-03	4.000000e-06	3.640000e-04	2.570000e-04	2.570000e-04	8.600000e-04
-7.200000e+00	1.300000e-04	1.280000e-04	4.499000e-03	1.310000e-04	1.270000e-04	3.590000e-04	7.184000e-03	5.702000e-03	2.268000e-03	4.000000e-06	3.750000e-04	2.640000e-04	2.640000e-04	1.011000e-03
-7.150000e+00	1.360000e-04	1.330000e-04	9.955000e-03	1.370000e-04	1.310000e-04	3.660000e-04	7.311000e-03	6.211000e-03	2.407000e-03	6.000000e-06	3.840000e-04	2.720000e-04	2.720000e-04	1.149000e-03
-7.100000e+00	1.420000e-04	1.370000e-04	1.998200e-02	1.440000e-04	1.360000e-04	3.740000e-04	7.342000e-03	6.686000e-03	2.545000e-03	1.000000e-05	3.910000e-04	2.780000e-04	2.780000e-04	1.259000e-03
