1.00000000000000005551e-01	1.27306122129872949927e-02
1.04712854805089961019e-01	1.30849665186249051324e-02
1.09647819614318520198e-01	1.34466375331027555157e-02
1.14815362149688293680e-01	1.38156824656477869584e-02
1.20226443461741300256e-01	1.41921567130069720825e-02
1.25892541179416728170e-01	1.45761140869793050928e-02
1.31825673855640701504e-01	1.49676070747213410539e-02
1.38038426460288493614e-01	1.53666871471921113318e-02
1.44543977074592738807e-01	1.57734050761935591656e-02
1.51356124843620820641e-01	1.61878112822035485907e-02
1.58489319246111343142e-01	1.66099560340867355435e-02
1.65958690743756076547e-01	1.70398898662520378866e-02
1.73780082874937569226e-01	1.74776640307210337499e-02
1.81970085860998359584e-01	1.79233308257452546297e-02
1.90546071796324739678e-01	1.83769438660043547829e-02
1.99526231496887973549e-01	1.88385572234456566409e-02
2.08929613085403975692e-01	1.93082260787079441899e-02
2.18776162394955259183e-01	1.97860061557238904595e-02
2.29086765276777321043e-01	2.02719530949336743109e-02
2.39883291901949097236e-01	2.07661219079103877283e-02
2.51188643150958013095e-01	2.12685661652599819482e-02
2.63026799189538251778e-01	2.17793364973103524551e-02
2.75422870333816627308e-01	2.22984787421414039355e-02
2.88403150312660561116e-01	2.28260315104836103428e-02
3.01995172040201653729e-01	2.33620231331054528656e-02
3.16227766016837941176e-01	2.39064679572716307088e-02
3.31131121482591161964e-01	2.44593619191363804977e-02
3.46736850452531664146e-01	2.50206771777477798846e-02
3.63078054770101354976e-01	2.55903557311837857868e-02
3.80189396320561201481e-01	2.61683020420484802049e-02
3.98107170553497313747e-01	2.67543743394232473587e-02
4.16869383470335419517e-01	2.73483746054585460938e-02
4.36515832240166046230e-01	2.79500363383521598093e-02
4.57088189614875073374e-01	2.85590117956246516973e-02
4.78630092322638311941e-01	2.91748597492323576141e-02
5.01187233627272354930e-01	2.97970301144797646009e-02
5.24807460249772539385e-01	3.04248505028669076478e-02
5.49540873857624623255e-01	3.10575090790361531268e-02
5.75439937337157036978e-01	3.16940360436354373608e-02
6.02559586074357778074e-01	3.23332915916819466084e-02
6.30957344480193249581e-01	3.29739384869853283111e-02
6.60693448007595995897e-01	3.36144020563189371842e-02
6.91830970918936638547e-01	3.42528517660411549461e-02
7.24435960074990226154e-01	3.48872096531764389060e-02
7.58577575029183770461e-01	3.55151295466648309063e-02
7.94328234724281490031e-01	3.61339920005666892511e-02
8.31763771102670967927e-01	3.67408944960640193589e-02
8.70963589956080697085e-01	3.73326495168739627695e-02
9.12010839355909874726e-01	3.79057878514229701361e-02
9.54992586021435885257e-01	3.84565681416726909414e-02
9.99999999999999888978e-01	3.89809951671182958188e-02
