 -1.00000000000000000000e+00	 2.64831377602091336382e-07	 2.63829270104842508498e-07	 2.64818828127040908390e-07	 3.70264400850787585274e-05	 3.70282102090604365381e-05	 3.68370451088063995018e-05	 4.03670584931693280620e-05	 1.14552191247342025998e-05	 1.18865678343784329730e-05	 3.67471368537385049816e-05	 5.66802002894811616840e-07	 6.68482055514005590043e-07	 6.68454391146290928245e-07	 6.68482066961772339215e-07	 
 -9.79999999999999982236e-01	 2.71623329273861738325e-07	 2.70595162304767934411e-07	 2.71609668159433671436e-07	 3.79736275612060691703e-05	 3.79751644939311052730e-05	 3.77809689893212911275e-05	 4.14039145292247929989e-05	 1.17334365062435391693e-05	 1.21747774075491346204e-05	 3.76872408457292043310e-05	 5.81012599682138175397e-07	 6.85635888304190075225e-07	 6.85607513158341997504e-07	 6.85635910105958822625e-07	 
 -9.59999999999999964473e-01	 2.78543523770168862499e-07	 2.77488795550713401217e-07	 2.78528701003126073834e-07	 3.89385911813426954082e-05	 3.89398847220228028947e-05	 3.87426444557807219933e-05	 4.24603270665831165355e-05	 1.20165650791422137859e-05	 1.24680641007506523571e-05	 3.86449921521673055830e-05	 5.95484662423456128853e-07	 7.03113788280110967326e-07	 7.03084688924448508199e-07	 7.03113820780502785018e-07	 
 -9.39999999999999946709e-01	 2.85591545234337644872e-07	 2.84509760565003031562e-07	 2.85575506675676802644e-07	 3.99212087184119446986e-05	 3.99222469371641590927e-05	 3.97219496064827025947e-05	 4.35361715239537025012e-05	 1.23045539228507330352e-05	 1.27663752130168958157e-05	 3.96202662452988419069e-05	 6.10216980274041281786e-07	 7.20914718496238569901e-07	 7.20884881569897165198e-07	 7.20914762004438588962e-07	 
 -9.19999999999999928946e-01	 2.92766791736337917036e-07	 2.91657466550135907088e-07	 2.92749482244686005281e-07	 4.09213232718069505980e-05	 4.09220917442294947197e-05	 4.07187256009439250406e-05	 4.46312841090918570926e-05	 1.25973423168327742567e-05	 1.30696481111663936030e-05	 4.06129013229833272288e-05	 6.25207977180627967849e-07	 7.39037185467983306111e-07	 7.39006597709715077851e-07	 7.39037240255538430969e-07	 
 -9.00000000000000022204e-01	 3.00068466033977833644e-07	 2.98931130658937648075e-07	 3.00049829916735505396e-07	 4.19387390849623975216e-05	 4.19392204027604610867e-05	 4.17327736304052340083e-05	 4.57454585696595973990e-05	 1.28948591042751568256e-05	 1.33778095381351802432e-05	 4.16226954498360201856e-05	 6.40455695449655334452e-07	 7.57479209104501544979e-07	 7.57447857382099955410e-07	 7.57479275392649369918e-07	 
 -8.80000000000000115463e-01	 3.07495583416384706512e-07	 3.06329770861200344459e-07	 3.07475558613128853332e-07	 4.29732178439660682787e-05	 4.29733950166964870278e-05	 4.27638553062978837892e-05	 4.68784484911707362157e-05	 1.31970228534979069505e-05	 1.36907752823902367355e-05	 4.26494090966113615390e-05	 6.55957782569326849208e-07	 7.76238286667090165348e-07	 7.76206157974904928159e-07	 7.76238364625945293484e-07	 
 -8.59999999999999986677e-01	 3.15046954101307278480e-07	 3.13852195805851730190e-07	 3.15025469355003059753e-07	 4.40244762191381564550e-05	 4.40243341591670700225e-05	 4.38116879985976453125e-05	 4.80299615772055460308e-05	 1.35037409574266617263e-05	 1.40084495220770582544e-05	 4.36927594496321839834e-05	 6.71711478257371370177e-07	 7.95311375375137873301e-07	 7.95278456849681535675e-07	 7.95311465114441575643e-07	 
 -8.40000000000000079936e-01	 3.22721167225529211175e-07	 3.21496991987521941695e-07	 3.22698140435592066931e-07	 4.50921826307648892888e-05	 4.50917088492836721819e-05	 4.48759405277401621855e-05	 4.91996548885192421224e-05	 1.38149088441217075888e-05	 1.43307241369721517402e-05	 4.47524156999711713364e-05	 6.87713596455594223500e-07	 8.14694863502583938451e-07	 8.14661142447231150047e-07	 8.14694965056253637669e-07	 
 -8.20000000000000062172e-01	 3.30516599657292030361e-07	 3.29262536378197470695e-07	 3.30491938578907770473e-07	 4.61759596784817738925e-05	 4.61751419835979313522e-05	 4.59562399282544543325e-05	 5.03871360197300765800e-05	 1.41304102363949593123e-05	 1.46574796617784212384e-05	 4.58280069545939194430e-05	 7.03960528829457458332e-07	 8.34384567961620445469e-07	 8.34350031925341047300e-07	 8.34384681343712018048e-07	 
