1.e-9	1.7635574756109196e-15	1.2136822506268658e-15	1.7635574756109196e-15	1.2136822506268658e-15	1.7635574756109196e-15	1.2136822506268658e-15	1.568543472872359e-10	6.867550024662367e-10	3.2410757087501826e-11	1.9208096413976115e-10	8.578198510948436e-10	1.4256912372300182e-9	1.1908847165137382e-11	1.2405442996992312e-9	2.1288784540079562e-14	1.0016285679113278e-16	1.1908669430237238e-11	5.826754575535575e-15	5.826754575535575e-15	5.826754575535575e-15	0.00005790593092043357	0.00005790593092043357	0.00005790593092043357
1.0715193052376092e-9	2.9989298274154207e-15	2.0638669008325377e-15	2.9989298274154207e-15	2.0638669008325377e-15	2.9989298274154207e-15	2.0638669008325377e-15	2.551070323583959e-10	1.0838650031781697e-9	4.9036735007365496e-11	2.895080220706369e-10	1.2948208064921375e-9	2.3736702619716024e-9	2.0183191048888716e-11	2.0607836560630427e-9	3.3486947191238897e-14	1.703269579363526e-16	2.0182888803929856e-11	9.908397278028648e-15	9.908397278028648e-15	9.908397278028648e-15	0.00005404095907314795	0.00005404095907314795	0.00005404095907314795
1.148153621496884e-9	5.0996807499261365e-15	3.5096060621730205e-15	5.0996807499261365e-15	3.5096060621730205e-15	5.0996807499261365e-15	3.5096060621730205e-15	4.1490464934024536e-10	1.710600346405337e-9	7.419145975796213e-11	4.363519061798488e-10	1.954444069795133e-9	3.9519850900640444e-9	3.420660247521259e-11	3.4233596318373645e-9	5.2674478905903894e-14	2.8964102591788864e-16	3.42060885020013e-11	1.684923147980962e-14	1.684923147980962e-14	1.684923147980962e-14	0.00005043395747420959	0.00005043395747420959	0.00005043395747420959
1.2302687708123811e-9	8.672008098829905e-15	5.968085784346685e-15	8.672008098829905e-15	5.968085784346685e-15	8.672008098829905e-15	5.968085784346685e-15	6.747985990535795e-10	2.699739853710579e-9	1.1224998361311605e-10	6.576777550583267e-10	2.950100587513752e-9	6.579762320953903e-9	5.797357068379536e-11	5.686861468652804e-9	8.285618608836958e-14	4.925346223004877e-16	5.797269667258962e-11	2.8652121376860216e-14	2.8652121376860216e-14	2.8652121376860216e-14	0.000047067707719018706	0.000047067707719018706	0.000047067707719018706
1.31825673855641e-9	1.4746751530432277e-14	1.014873108573987e-14	1.4746751530432277e-14	1.014873108573987e-14	1.4746751530432277e-14	1.014873108573987e-14	1.0147226245597106e-9	4.383147843437275e-9	1.1637880124671939e-10	6.661341885272287e-10	3.0227611993307335e-9	1.0625139569001463e-8	9.84939407298836e-11	9.127089791640829e-9	1.379304295075116e-13	8.375552260447262e-16	9.849245447122748e-11	4.8722938208779e-14	4.8722938208779e-14	4.8722938208779e-14	0.000043926140657429835	0.000043926140657429835	0.000043926140657429835
1.4125375446227555e-9	2.5076853967610318e-14	1.7257919267983436e-14	2.5076853967610318e-14	1.7257919267983436e-14	2.5076853967610318e-14	1.7257919267983436e-14	1.5258804719473645e-9	7.116235659158897e-9	1.206594864753345e-10	6.746993549834669e-10	3.0972114330107404e-9	1.715770043869713e-8	1.6733584366251222e-10	1.4648460934710224e-8	2.29612347397146e-13	1.424262833338059e-15	1.6733331627736494e-10	8.285336629955504e-14	8.285336629955504e-14	8.285336629955504e-14	0.00004099425968596001	0.00004099425968596001	0.00004099425968596001
1.5135612484362133e-9	4.264319533131903e-14	2.934709526533851e-14	4.264319533131903e-14	2.934709526533851e-14	4.264319533131903e-14	2.934709526533851e-14	2.4711099254227428e-9	1.191476520114628e-8	1.35458634385137e-10	7.192797355284653e-10	3.3908801200459026e-9	2.8641725068842124e-8	2.844784583392954e-10	2.4394961004226256e-8	3.880286448515669e-13	2.4219592419552956e-15	2.8447416051872773e-10	1.4089216643701732e-13	1.4089216643701732e-13	1.4089216643701732e-13	0.0000382580691599108	0.0000382580691599108	0.0000382580691599108
1.6218100973589331e-9	7.251476243446512e-14	4.990474153570926e-14	7.251476243446512e-14	4.990474153570926e-14	7.251476243446512e-14	4.990474153570926e-14	4.001875884635778e-9	1.9948978167373682e-8	1.5207292990789793e-10	7.668057396536018e-10	3.7123936280144746e-9	4.781225886593455e-8	4.836261705072633e-10	4.0626392427860524e-8	6.557409953434162e-13	4.118542190660629e-15	4.836188620603e-10	2.395871580105354e-13	2.395871580105354e-13	2.395871580105354e-13	0.00003570450758367553	0.00003570450758367553	0.00003570450758367553
1.7378008287493762e-9	1.2331136850430927e-13	8.4863023293328e-14	1.2331136850430927e-13	8.4863023293328e-14	1.2331136850430927e-13	8.4863023293328e-14	6.687702279659601e-9	3.37512703649344e-8	1.9488899053463763e-10	9.076961562080447e-10	4.589682329301551e-9	8.079185298783557e-8	8.22340642632808e-10	6.859200685323608e-8	1.1130121952669478e-12	7.003581847000791e-15	8.223282146159605e-10	4.074180117037107e-13	4.074180117037107e-13	4.074180117037107e-13	0.00003332138526030402	0.00003332138526030402	0.00003332138526030402
1.8620871366628732e-9	2.0969100762272472e-13	1.4430958864561426e-13	2.0969100762272472e-13	1.4430958864561426e-13	2.0969100762272472e-13	1.4430958864561426e-13	1.1176099177157421e-8	5.710308777168135e-8	2.49759892537178e-10	1.0744733240612699e-9	5.674286186933641e-9	1.3651987302065376e-7	1.3982786163462608e-9	1.1580805291803103e-7	1.8891546443030744e-12	1.1909592379280831e-14	1.3982574824990144e-9	6.928144130884727e-13	6.928144130884727e-13	6.928144130884727e-13	0.00003109732610269211	0.00003109732610269211	0.00003109732610269211
