1.e-9	2.6028382775996423e-53	2.6028382775996423e-53	1.737177927613007e-93	1.737177927613007e-93	1.0110904246169919e-52	1.0110904246169919e-52	6.479721077329282e-19	9.644291727917681e-26	4.389080576130323e-23	0	0	0	0	0	2.6847226295518873e-22	1.1577617614956635e-51	0	1.737177927613007e-93	1.737177927613007e-93	1.737177927613007e-93	0.001737177927613007	0.001737177927613007	0.001737177927613007
1.0715193052376092e-9	4.0942266001716084e-53	4.0942266001716084e-53	1.6212287721944387e-93	1.6212287721944387e-93	1.5904304724853016e-52	1.5904304724853016e-52	1.0192506628171847e-18	1.51703300478081e-25	6.903959650409446e-23	0	0	0	0	0	4.223029489996054e-22	1.8211423434837147e-51	0	1.6212287721944387e-93	1.6212287721944387e-93	1.6212287721944387e-93	0.0016212287721944388	0.0016212287721944388	0.0016212287721944388
1.148153621496884e-9	6.440158652119726e-53	6.440158652119726e-53	1.5130187242262873e-93	1.5130187242262873e-93	2.5017239074020947e-52	2.5017239074020947e-52	1.6032664080062434e-18	2.386270762561274e-25	1.0859827708267506e-22	0	0	0	0	0	6.642763716843234e-22	2.864630311286693e-51	0	1.5130187242262873e-93	1.5130187242262873e-93	1.5130187242262873e-93	0.0015130187242262875	0.0015130187242262875	0.0015130187242262875
1.2302687708123811e-9	1.0130275511066443e-52	1.0130275511066443e-52	1.4120312315705612e-93	1.4120312315705612e-93	3.935175172472341e-52	3.935175172472341e-52	2.521914646527392e-18	3.753569061655273e-25	1.708235039384495e-22	0	0	0	0	0	1.0448970319137747e-21	4.5060216460868944e-51	0	1.4120312315705612e-93	1.4120312315705612e-93	1.4120312315705612e-93	0.0014120312315705613	0.0014120312315705613	0.0014120312315705613
1.31825673855641e-9	1.6863837430080797e-52	1.6863837430080797e-52	1.317784219722895e-93	1.317784219722895e-93	6.5508735961790906e-52	6.5508735961790906e-52	4.19822329265562e-18	6.24855448098985e-25	2.8436934380589077e-22	0	0	0	0	0	1.739436766366187e-21	7.501159905574708e-51	0	1.317784219722895e-93	1.317784219722895e-93	1.317784219722895e-93	0.001317784219722895	0.001317784219722895	0.001317784219722895
1.4125375446227555e-9	2.807317654465584e-52	2.807317654465584e-52	1.2298277905788005e-93	1.2298277905788005e-93	1.0905218444482004e-51	1.0905218444482004e-51	6.988768965382857e-18	1.0401948774769008e-24	4.733887423695781e-22	0	0	0	0	0	2.895634853746955e-21	1.2487157041924275e-50	0	1.2298277905788005e-93	1.2298277905788005e-93	1.2298277905788005e-93	0.0012298277905788005	0.0012298277905788005	0.0012298277905788005
1.5135612484362133e-9	4.744168497376362e-52	4.744168497376362e-52	1.1477420747973238e-93	1.1477420747973238e-93	1.8429048710972147e-51	1.8429048710972147e-51	1.1810525790791612e-17	1.7578558525460215e-24	7.999935294069318e-22	0	0	0	0	0	4.893418324498875e-21	2.1102413175741968e-50	0	1.1477420747973238e-93	1.1477420747973238e-93	1.1477420747973238e-93	0.0011477420747973237	0.0011477420747973237	0.0011477420747973237
1.6218100973589331e-9	8.017309582225596e-52	8.017309582225596e-52	1.0711352275102658e-93	1.0711352275102658e-93	3.1143790298233905e-51	3.1143790298233905e-51	1.995895416573008e-17	2.9706521972359045e-24	1.3519325446766062e-21	0	0	0	0	0	8.269531245473133e-21	3.5661587368897805e-50	0	1.0711352275102658e-93	1.0711352275102658e-93	1.0711352275102658e-93	0.0010711352275102658	0.0010711352275102658	0.0010711352275102658
1.7378008287493762e-9	1.3608060806957008e-51	1.3608060806957008e-51	9.996415578091205e-94	9.996415578091205e-94	5.2861447819985084e-51	5.2861447819985084e-51	3.3877033080107935e-17	5.042192187006049e-24	2.2946825348555635e-21	0	0	0	0	0	1.4036165484106265e-20	6.052966327562579e-50	0	9.996415578091205e-94	9.996415578091205e-94	9.996415578091205e-94	0.0009996415578091204	0.0009996415578091204	0.0009996415578091204
1.8620871366628732e-9	2.309743898830836e-51	2.309743898830836e-51	9.329197830807632e-94	9.329197830807632e-94	8.97235898028574e-51	8.97235898028574e-51	5.75006766778024e-17	8.558289682770831e-24	3.894845165540935e-21	0	0	0	0	0	2.3824076075057108e-20	1.02739120902286e-49	0	9.329197830807632e-94	9.329197830807632e-94	9.329197830807632e-94	0.0009329197830807633	0.0009329197830807633	0.0009329197830807633
1.9952623149688828e-9	3.925521954017454e-51	3.925521954017454e-51	8.706513998587195e-94	8.706513998587195e-94	1.5248959927663785e-50	1.5248959927663785e-50	9.772519316268252e-17	1.454522904273649e-23	6.619478554556987e-21	0	0	0	0	0	4.0490174566175197e-20	1.7461012662162464e-49	0	8.706513998587195e-94	8.706513998587195e-94	8.706513998587195e-94	0.0008706513998587195	0.0008706513998587195	0.0008706513998587195
2.1379620895022324e-9	6.671615246726477e-51	6.671615246726477e-51	8.12539163413072e-94	8.12539163413072e-94	2.5916348129451943e-50	2.5916348129451943e-50	1.6608871287197865e-16	2.4720323306137258e-23	1.1250125350786842e-20	0	0	0	0	0	6.88150185230405e-20	2.967583920424843e-49	0	8.12539163413072e-94	8.12539163413072e-94	8.12539163413072e-94	0.000812539163413072	0.000812539163413072	0.000812539163413072
2.2908676527677795e-9	1.134317186948814e-50	1.134317186948814e-50	7.583056688212364e-94	7.583056688212364e-94	4.406333102109016e-50	4.406333102109016e-50	2.823863106634167e-16	4.202983319045702e-23	1.9127617629010203e-20	0	0	0	0	0	1.170002395884338e-19	5.045526937876778e-49	0	7.583056688212364e-94	7.583056688212364e-94	7.583056688212364e-94	0.0007583056688212364	0.0007583056688212364	0.0007583056688212364
