1.00000000000000005551e-01	6.45717439313385835331e-03
1.04712854805089961019e-01	6.62520377324806852143e-03
1.09647819614318520198e-01	6.79647693365705886370e-03
1.14815362149688293680e-01	6.97101942323024963144e-03
1.20226443461741300256e-01	7.14885852119425020679e-03
1.25892541179416728170e-01	7.33002363234283409177e-03
1.31825673855640701504e-01	7.51454670179457079326e-03
1.38038426460288493614e-01	7.70246266153240197183e-03
1.44543977074592738807e-01	7.89380986749880358966e-03
1.51356124843620820641e-01	8.08863054533703711158e-03
1.58489319246111343142e-01	8.28697169228342564451e-03
1.65958690743756076547e-01	8.48888538653301029380e-03
1.73780082874937569226e-01	8.69442916859015230147e-03
1.81970085860998359584e-01	8.90366642643318148553e-03
1.90546071796324739678e-01	9.11666676783703250342e-03
1.99526231496887973549e-01	9.33350623758292044507e-03
2.08929613085403975692e-01	9.55426739262891372428e-03
2.18776162394955259183e-01	9.77903934753367523602e-03
2.29086765276777321043e-01	1.00079174939631324048e-02
2.39883291901949097236e-01	1.02410031524334879660e-02
2.51188643150958013095e-01	1.04784029126242708013e-02
2.63026799189538251778e-01	1.07202275337837573538e-02
2.75422870333816627308e-01	1.09665905719772294874e-02
2.88403150312660561116e-01	1.12176065531949548798e-02
3.01995172040201653729e-01	1.14733886360615534167e-02
3.16227766016837941176e-01	1.17340457851130113009e-02
3.31131121482591161964e-01	1.19996793986140038585e-02
3.46736850452531664146e-01	1.22703792017882212101e-02
3.63078054770101354976e-01	1.25462183660429958676e-02
3.80189396320561201481e-01	1.28272478323561422986e-02
3.98107170553497313747e-01	1.31134909583897826812e-02
4.16869383470335419517e-01	1.34049373749087694097e-02
4.36515832240166046230e-01	1.37015334420413983918e-02
4.57088189614875073374e-01	1.40031719342801844880e-02
4.78630092322638311941e-01	1.43096835749177610925e-02
5.01187233627272354930e-01	1.46208258523033169524e-02
5.24807460249772539385e-01	1.49362739566668203256e-02
5.49540873857624623255e-01	1.52556086004011146051e-02
5.75439937337157036978e-01	1.55783029063209822740e-02
6.02559586074357778074e-01	1.59037152492184086228e-02
6.30957344480193249581e-01	1.62310745044910754997e-02
6.60693448007595995897e-01	1.65594686456650361239e-02
6.91830970918936638547e-01	1.68878364612596344740e-02
7.24435960074990226154e-01	1.72149610582774913181e-02
7.58577575029183770461e-01	1.75394564493727249388e-02
7.94328234724281490031e-01	1.78597671926167787804e-02
8.31763771102670967927e-01	1.81742018328199285426e-02
8.70963589956080697085e-01	1.84809820520950816858e-02
9.12010839355909874726e-01	1.87781810093862640276e-02
9.54992586021435885257e-01	1.90637263293013739518e-02
9.99999999999999888978e-01	1.93354185731005601134e-02
1.04712854805089983223e+00	1.95909964276151371543e-02
1.09647819614318531301e+00	1.98281414788617112166e-02
1.14815362149688282578e+00	2.00444780052166648954e-02
1.20226443461741272500e+00	2.02376029803254947614e-02
1.25892541179416705965e+00	2.04051121425292275591e-02
1.31825673855640723708e+00	2.05446229203885312453e-02
1.38038426460288499165e+00	2.06538220802265810871e-02
1.44543977074592744358e+00	2.07304995572498360068e-02
1.51356124843620798437e+00	2.07725909706663082466e-02
1.58489319246111382000e+00	2.07782116653129171613e-02
1.65958690743756065444e+00	2.07456967422647541033e-02
1.73780082874937535919e+00	2.06736307851742226460e-02
1.81970085860998342930e+00	2.05608827335974388151e-02
1.90546071796324767433e+00	2.04066479113805404610e-02
1.99526231496887973549e+00	2.02104702672523464657e-02
2.08929613085403964590e+00	1.99722591909120422704e-02
2.18776162394955253632e+00	1.96923021521553318069e-02
2.29086765276777271083e+00	1.93712710235404809989e-02
2.39883291901949080582e+00	1.90102160354433911971e-02
2.51188643150958057504e+00	1.86105614980389480473e-02
2.63026799189538174062e+00	1.81740947473891766017e-02
2.75422870333816627308e+00	1.77029439948026383334e-02
2.88403150312660683241e+00	1.71995490655006827430e-02
3.01995172040201653729e+00	1.66666257627913518002e-02
