 -1.00000000000000000000e+00	 6.58454943212575544862e-09	 0.00000000000000000000e+00	 6.41394687637066185015e-09	 2.47928364925771474274e-04	 2.48322551908167156367e-04	 2.33130590103599027313e-04	 0.00000000000000000000e+00	 1.99291999625129728421e-04	 2.21375752646860851636e-04	 2.48065955129281225794e-04	 6.15427736933447558338e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -9.79999999999999982236e-01	 6.76708193501405069678e-09	 0.00000000000000000000e+00	 6.59524036072566075297e-09	 2.54475101339035733507e-04	 2.54879814625688042723e-04	 2.39338981456946602207e-04	 0.00000000000000000000e+00	 2.04926680976812424515e-04	 2.27544014711961021559e-04	 2.54613708063805772083e-04	 6.27504109652175694793e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -9.59999999999999964473e-01	 6.95330824434084064533e-09	 0.00000000000000000000e+00	 6.78032701348603028178e-09	 2.61148628723942538132e-04	 2.61564063265162902346e-04	 2.45668650034564742691e-04	 0.00000000000000000000e+00	 2.10678432371682596925e-04	 2.33838540482606037710e-04	 2.61288200181979373814e-04	 6.39729232757693885959e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -9.39999999999999946709e-01	 7.14317764621375632852e-09	 0.00000000000000000000e+00	 6.96924192321431228230e-09	 2.67948168532459258997e-04	 2.68374503390498707518e-04	 2.52118873828888385730e-04	 0.00000000000000000000e+00	 2.16547383847101170429e-04	 2.40259188473923742096e-04	 2.68088626901134125229e-04	 6.52097411722396629536e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -9.19999999999999928946e-01	 7.33665195328521448746e-09	 0.00000000000000000000e+00	 7.16200132051787789564e-09	 2.74872661670924817775e-04	 2.75310063131271008652e-04	 2.58688663414376738333e-04	 0.00000000000000000000e+00	 2.22533482847669472713e-04	 2.46805575031319767224e-04	 2.75013913535969748651e-04	 6.64602473664411538310e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -9.00000000000000022204e-01	 7.53370881988182499522e-09	 0.00000000000000000000e+00	 7.35859899243319359886e-09	 2.81920746229489616388e-04	 2.82369371616285141056e-04	 2.65376740501726941530e-04	 0.00000000000000000000e+00	 2.28636478946208645483e-04	 2.53477052101919078219e-04	 2.82062695179659034175e-04	 6.77237761021644681958e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -8.80000000000000115463e-01	 7.73431827432545912243e-09	 0.00000000000000000000e+00	 7.55901007493811650990e-09	 2.89090719966103809700e-04	 2.89550715754379774103e-04	 2.72181495009509702345e-04	 0.00000000000000000000e+00	 2.34855904424579215199e-04	 2.60272683313794630372e-04	 2.89233267771116383475e-04	 6.89996127451505053540e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -8.59999999999999986677e-01	 7.93849113555247159871e-09	 0.00000000000000000000e+00	 7.76319600761882582041e-09	 2.96380542482686652229e-04	 2.96852023914147256610e-04	 2.79100988242729464942e-04	 0.00000000000000000000e+00	 2.41191069411722113121e-04	 2.67191249353507145458e-04	 2.96523588347604013984e-04	 7.02869936227585946835e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -8.40000000000000079936e-01	 8.14628670241663233695e-09	 0.00000000000000000000e+00	 7.97110206243034182221e-09	 3.03787810779162744442e-04	 3.04270837728072606268e-04	 2.86132928351607099260e-04	 0.00000000000000000000e+00	 2.47641044574269239206e-04	 2.74231225345262738004e-04	 3.03931250505646893736e-04	 7.15851061414619297588e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -8.20000000000000062172e-01	 8.35775754106546414999e-09	 0.00000000000000000000e+00	 8.18264054211637976166e-09	 3.11309706802830846346e-04	 3.11804270613476991990e-04	 2.93274616642820408138e-04	 0.00000000000000000000e+00	 2.54204628097879649883e-04	 2.81390727303218533394e-04	 3.11453433739449306056e-04	 7.28930892111339552228e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -8.00000000000000044409e-01	 8.57291383815336732653e-09	 0.00000000000000000000e+00	 8.39773588890108113507e-09	 3.18943007083438787724e-04	 3.19449076868619078785e-04	 3.00522963041836713508e-04	 0.00000000000000000000e+00	 2.60880338115014294778e-04	 2.88667526683381362156e-04	 3.19086933244878837371e-04	 7.42100340056972147802e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -7.80000000000000026645e-01	 8.79171599842349868089e-09	 0.00000000000000000000e+00	 8.61632801223868924983e-09	 3.26684055525996606614e-04	 3.27201633465679596856e-04	 3.07874459472703943756e-04	 0.00000000000000000000e+00	 2.67666390680030761001e-04	 2.96059024458492623701e-04	 3.26828136663140800949e-04	 7.55349850900641327544e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
 -7.60000000000000008882e-01	 9.01411413520729882631e-09	 0.00000000000000000000e+00	 8.83834470677328257732e-09	 3.34528697799744425493e-04	 3.35057832052853090711e-04	 3.15325109497317768691e-04	 0.00000000000000000000e+00	 2.74560658980625574635e-04	 3.03562181741848734727e-04	 3.34672945897282101378e-04	 7.68669419433541529078e-08	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 0.00000000000000000000e+00	 
