-8.900000e+00	2.000000e-05	2.000000e-05	2.000000e-05	2.000000e-05	1.900000e-05	4.900000e-05	3.100000e-04	2.190000e-04	2.090000e-04	0.000000e+00	4.500000e-05	3.900000e-05	3.900000e-05	3.900000e-05
-8.850000e+00	2.400000e-05	2.300000e-05	2.400000e-05	2.300000e-05	2.300000e-05	5.700000e-05	3.440000e-04	2.490000e-04	2.440000e-04	0.000000e+00	5.200000e-05	4.600000e-05	4.600000e-05	4.600000e-05
-8.800000e+00	2.800000e-05	2.800000e-05	2.800000e-05	2.700000e-05	2.600000e-05	6.600000e-05	3.800000e-04	2.870000e-04	2.820000e-04	0.000000e+00	6.000000e-05	5.400000e-05	5.400000e-05	5.400000e-05
-8.750000e+00	3.100000e-05	3.200000e-05	3.200000e-05	3.100000e-05	3.000000e-05	7.500000e-05	4.270000e-04	3.250000e-04	3.220000e-04	0.000000e+00	6.900000e-05	6.200000e-05	6.200000e-05	6.200000e-05
-8.700000e+00	3.500000e-05	3.700000e-05	3.600000e-05	3.500000e-05	3.500000e-05	8.600000e-05	4.820000e-04	3.670000e-04	3.670000e-04	0.000000e+00	7.800000e-05	7.100000e-05	7.100000e-05	7.100000e-05
-8.650000e+00	4.000000e-05	4.200000e-05	4.100000e-05	4.000000e-05	4.000000e-05	9.700000e-05	5.450000e-04	4.110000e-04	4.160000e-04	0.000000e+00	8.900000e-05	8.100000e-05	8.100000e-05	8.100000e-05
-8.600000e+00	4.600000e-05	4.600000e-05	4.600000e-05	4.500000e-05	4.500000e-05	1.090000e-04	6.190000e-04	4.590000e-04	4.680000e-04	0.000000e+00	1.010000e-04	9.200000e-05	9.200000e-05	9.200000e-05
-8.550000e+00	5.200000e-05	5.200000e-05	5.100000e-05	5.100000e-05	5.000000e-05	1.210000e-04	6.970000e-04	5.160000e-04	5.180000e-04	0.000000e+00	1.130000e-04	1.030000e-04	1.030000e-04	1.030000e-04
-8.500000e+00	5.700000e-05	5.800000e-05	5.800000e-05	5.600000e-05	5.600000e-05	1.340000e-04	7.670000e-04	5.830000e-04	5.750000e-04	0.000000e+00	1.260000e-04	1.150000e-04	1.150000e-04	1.150000e-04
-8.450000e+00	6.400000e-05	6.500000e-05	6.400000e-05	6.300000e-05	6.200000e-05	1.490000e-04	8.670000e-04	6.470000e-04	6.380000e-04	0.000000e+00	1.400000e-04	1.280000e-04	1.280000e-04	1.280000e-04
