1.00000000000000005551e-01	1.01023720293189640113e-02
1.04712854805089961019e-01	1.03649244672699442776e-02
1.09647819614318520198e-01	1.06325376711979349698e-02
1.14815362149688293680e-01	1.09052502634840592366e-02
1.20226443461741300256e-01	1.11831035680816578970e-02
1.25892541179416728170e-01	1.14661422734636773979e-02
1.31825673855640701504e-01	1.17544151442177339378e-02
1.38038426460288493614e-01	1.20479758057100670710e-02
1.44543977074592738807e-01	1.23468835373714783815e-02
1.51356124843620820641e-01	1.26512041118026045960e-02
1.58489319246111343142e-01	1.29610103965812004101e-02
1.65958690743756076547e-01	1.32763833070535085951e-02
1.73780082874937569226e-01	1.35974128146777537701e-02
1.81970085860998359584e-01	1.39241987661968651124e-02
1.90546071796324739678e-01	1.42568516260828514336e-02
1.99526231496887973549e-01	1.45954915001488862158e-02
2.08929613085403975692e-01	1.49402495514140594424e-02
2.18776162394955259183e-01	1.52912675771054232254e-02
2.29086765276777321043e-01	1.56486975687032368876e-02
2.39883291901949097236e-01	1.60127014788928080657e-02
2.51188643150958013095e-01	1.63834506769270915605e-02
2.63026799189538251778e-01	1.67611244886930153830e-02
2.75422870333816627308e-01	1.71459083588772244477e-02
2.88403150312660561116e-01	1.75379913216116810337e-02
3.01995172040201653729e-01	1.79375627656879720051e-02
3.16227766016837941176e-01	1.83448084828817595260e-02
3.31131121482591161964e-01	1.87599059314523981812e-02
3.46736850452531664146e-01	1.91830184474303874764e-02
3.63078054770101354976e-01	1.96142883387935250405e-02
3.80189396320561201481e-01	2.00538289503518762924e-02
3.98107170553497313747e-01	2.05017152758701047544e-02
4.16869383470335419517e-01	2.09579731853826063681e-02
4.36515832240166046230e-01	2.14225660574921400459e-02
4.57088189614875073374e-01	2.18953812533416065922e-02
4.78630092322638311941e-01	2.23762178441653594718e-02
5.01187233627272354930e-01	2.28647705849676328993e-02
5.24807460249772539385e-01	2.33606170729844866973e-02
5.49540873857624623255e-01	2.38632004047264444091e-02
5.75439937337157036978e-01	2.43718105448581003059e-02
6.02559586074357778074e-01	2.48855748096226091215e-02
6.30957344480193249581e-01	2.54034283060681001509e-02
6.60693448007595995897e-01	2.59240685727146862039e-02
6.91830970918936638547e-01	2.64459392133718565465e-02
7.24435960074990226154e-01	2.69672482433890442488e-02
7.58577575029183770461e-01	2.74859480278138203213e-02
7.94328234724281490031e-01	2.79997351336695454727e-02
8.31763771102670967927e-01	2.85060434448844400579e-02
8.70963589956080697085e-01	2.90020464206696276799e-02
9.12010839355909874726e-01	2.94846647291884290942e-02
9.54992586021435885257e-01	2.99505801740321958571e-02
9.99999999999999888978e-01	3.03962586041033391848e-02
1.04712854805089983223e+00	3.08179766063258510356e-02
1.09647819614318531301e+00	3.12118478291421447279e-02
1.14815362149688282578e+00	3.15738642254798848596e-02
1.20226443461741272500e+00	3.18999538351211336940e-02
1.25892541179416705965e+00	3.21860318558391811372e-02
1.31825673855640723708e+00	3.24280373704586427630e-02
1.38038426460288499165e+00	3.26218967935311410233e-02
1.44543977074592744358e+00	3.27636601870379545742e-02
1.51356124843620798437e+00	3.28496118402004516623e-02
1.58489319246111382000e+00	3.28763355415171085183e-02
